paper_id,cite_id
1183625,2391101
1183625,2238686
1183625,2254173
1183625,1555428
1183625,1646233
1183625,2128430
1183625,1572097
1183625,1557148
1183625,1632446
1183625,2380852
1183625,1613733
1183625,1872000
1183625,1996728
1183625,2245315
1183625,1871990
1183625,2392984
1183625,1486988
1183625,2342628
1183625,1786685
1183625,1964867
1183625,2750584
1183625,2694837
1183625,2052341
1183625,1870759
1183625,1858891
1183625,1885762
1183625,2238688
1183625,2662048
1183625,1935880
1183625,1693805
1183625,1859656
1183625,2441886
1183625,1859654
1183625,2254150
1183625,1452570
1183625,1526728
1183625,2339663
1183625,2900965
1183625,2876388
1183625,2817159
1183625,2034137
1183625,1944656
1183625,2578756
1183625,2063594
1183625,1935911
1183625,1367514
1183625,1858740
1183625,1888319
1183625,1699532
1183625,1873855
1183625,1982396
1183625,1609124
1183625,1858723
1183625,1991354
1183625,1858821
1183625,1646004
1183625,1858007
1183625,2020505
1183625,2568742
1183625,2750548
1183625,2694824
1183625,1835903
1183625,1944733
1183625,1870665
1183625,1651473
1183625,2505568
1183625,2685321
1183625,2368177
1183625,2584068
1183625,2769604
1183625,2339592
1183625,2002657
1183625,1961195
1183625,2483584
1183625,1871589
1183625,2063726
1183625,2524862
1183625,2844986
1183625,2390967
1183625,1687914
1183625,1950321
1183625,2158570
1183625,2181461
1183625,1608859
1183625,1557156
1183625,2853747
1183625,1860644
1183625,2832429
1183625,1367513
1183625,2869342
1183625,2602050
1183625,1341561
1183625,2390638
1183625,2780001
1183625,2812695
1183625,2390669
1183625,2664927
1183625,2568263
1183625,1458242
1183625,2159176
1183625,2853742
1183625,2843054
1183625,2828721
1183625,2145449
1183625,2390572
1183625,2387449
1183625,2441686
1183625,2436480
1183625,2749459
1183625,2793746
1183625,2662888
1183625,2002654
1183625,2337553
1183625,2324959
1183625,2812503
1183625,2459485
1183625,2824428
1183625,2841746
1183625,2123810
1183625,1454712
1871486,2034176
1871486,2433449
1871486,2900870
1871486,2540409
1871486,2505556
1871486,2206671
1871486,2429039
1458498,2828705
1458498,1456298
1458498,2803268
2398708,2484186
2398708,2661969
2398476,2577380
1031252,1632278
1031252,1871693
1031252,1894104
1031252,1339672
1031252,2569231
1031252,1692180
1031252,1770839
1031252,1632402
1031252,1249199
1031252,2456985
1031252,2887641
1031252,1810628
1031252,2177117
1031252,1364177
1031252,2556236
1031252,1694766
1031252,1861086
1031252,2590063
1031252,1971891
1031252,2259166
1031252,1611986
1031252,2832586
1031252,1099689
1031252,1183682
1031252,2525356
1031252,2020436
1031252,1838833
1031252,1871558
1031252,2595793
1031252,2743729
1031252,2566293
1031252,2505582
1031252,2124300
1031252,1722966
1031252,1367494
1031252,2149810
1031252,2338947
1031252,2336669
1031252,2343233
1031252,1060754
1031252,1466528
1031252,1639720
1031252,2595334
1031252,1985335
1031252,1216309
1031252,1278371
1031252,2767579
1031252,1645815
1031252,1460177
1031252,1225706
1183682,1632463
1183682,1249199
1183682,2345694
1183682,1363899
1183682,2063525
1183682,1572035
1183682,2527062
1183682,2345695
1183682,1945913
1183682,1814519
1183682,1321515
1183682,1734203
1183672,1757354
1183672,2744040
1183672,2874481
1183672,1967561
1183672,1367562
1183672,1558007
1183672,1611671
1183672,1277752
1183672,1527485
1183672,2756914
1183672,1808760
1183672,2609578
1183672,2738805
1183672,2493259
1183672,1371506
1183672,2434104
1183672,2757642
1183672,2185828
502682,1287444
502682,601873
502682,988149
502682,1531038
352310,671354
352310,325875
352310,1266903
352310,950780
2513581,2556200
2513581,2591996
1316897,1884055
1316897,1617584
1316897,2618301
1316897,2536263
1316897,2827248
1316897,2124728
2507875,2662081
1646028,1871620
1646028,1835885
1646028,2667733
1646028,1951408
1646028,2109617
1646028,2423721
1646028,2529221
1646028,2806025
1646028,2641196
1646028,1985332
2063992,2310053
2063992,2487904
2063992,2818897
2063992,2741209
2063992,2398519
2063992,2390380
2063992,2631826
2063992,2391116
2063992,2505709
2063992,2491785
2063992,2528396
2063992,2449424
2063992,2512948
1458347,2431243
2666197,2663539
2666197,2795412
354851,672179
354851,678792
354851,649775
354851,949814
354851,762570
1030428,1517682
1030428,1347410
1030428,2042193
1030428,1766503
2361360,2797063
2361360,2797084
2034743,2785782
2494288,2685446
2494288,2870060
2494276,2644867
2494276,2644869
2034717,2494278
2034717,2509817
2034717,2389198
2034717,2660401
2034717,2601275
2034717,2596636
2034717,2745952
1410181,1967541
585085,1426664
585085,2369598
2034742,2668307
2034742,2397010
2034742,2348526
2034742,2779761
2034742,2181428
2034742,2609632
2034742,2776381
2034742,2065031
2034742,2818572
2034742,2479903
2034742,2516772
2034742,2389357
1410191,1805998
1410191,1622002
1410191,1858516
1410191,1866796
1410191,1868708
1410191,1855461
1410191,1609848
1410191,1805997
1410191,2598673
1410191,2392865
1410191,2387715
1410191,1858523
1410191,2107682
1410191,2034732
1410191,1923620
1410191,2458353
1410191,1860585
1410191,2738046
1410191,2363920
1410191,2178227
2494315,2797059
2494315,2853586
1030406,1410145
1030406,2011319
1030406,1186597
1030406,1166187
1030406,1529421
1030406,1166214
1030407,1562534
1030407,2664388
1030427,2160277
1030427,1106875
1030427,1107083
1030427,1429883
1030427,2723019
1030427,1096650
2361370,2800728
2361370,2638429
1860580,2032727
1860580,2038510
1860580,1980685
1860580,1986663
1860580,1929469
1860580,2414056
1860580,2352833
1096631,1926973
1096631,1577811
1096631,1875552
1096631,1180673
1096631,2111026
1096631,1096663
1096631,2177055
1096631,1781102
1096631,1814757
1096631,2736909
1096631,1982244
1096631,1960849
1096631,2037367
1096631,1819275
1096631,1363792
1096633,1410198
1096633,1096663
1096633,2111026
1096633,1096631
1096633,1363792
2494283,2664560
2494277,2744690
1860622,1998111
1860622,2737503
1860622,2543444
1860622,2037348
1166171,1284435
1166171,2494310
1860573,2494310
1030424,1096660
1030424,1166168
1030424,1166171
1096613,1166171
1096660,2494310
958233,2034726
958233,1096660
958233,1166171
958233,1553307
958233,1030424
958233,1815378
958233,1096620
958233,1860573
958233,1284428
958233,1107071
958233,2180192
958233,2644892
958233,1284435
958233,1410156
958233,2494310
1284435,1860573
1284435,2632758
1284435,1853480
1410189,1518720
1410189,1805911
1860624,2034731
1860624,2644874
1860624,2798196
1860624,2034732
1860624,2840137
2034731,2644874
2034740,2837358
1600219,2034726
1600219,1950005
1600219,1860582
1096612,1600219
1860584,2797098
1860584,2034746
1860584,2524899
1860584,1860587
1860584,2837358
1860584,2034740
2034746,2494309
2034746,2524899
1600207,1860619
1600207,2361358
1600207,2494276
1600207,2641219
1410150,1600207
2797073,2813538
2494322,2644896
2494322,2801032
2494322,2802614
2644896,2801032
1600199,2724712
1600200,1860584
1860575,2095740
958250,1642082
958250,1284440
958250,1608945
958250,2684311
958250,1621051
958250,1622037
958250,2092003
1096640,1860581
1096640,1284473
1096640,2305513
1096640,1166187
1096640,1096642
1096640,1996506
1096640,1505720
1096640,1756434
1096640,1410153
1096640,1186597
1096640,1132739
1096640,2034706
1096640,2489865
1096640,1926468
1096642,1132739
1860581,1996506
1860581,1926468
2034709,2669541
2034709,2501308
1030432,1096607
1030432,1864500
1030432,1345985
1030432,1106957
1030432,2131519
585061,1096615
585061,775207
585061,1410157
1860594,2494317
1860594,2034696
1860594,2827779
1860594,2034697
1860594,2827782
1860594,2435219
1860602,2494317
1860602,2034696
2034696,2435219
2034696,2827782
2034696,2827779
1284473,1410153
1284473,1466617
1410153,2189240
1410153,1860581
1410153,1860623
1410153,1996500
1410153,1996506
1410153,1629846
1410153,1822037
1410153,1926468
1030409,1860566
2034732,2467212
2644885,2814288
1096629,1718182
1096629,1629017
1096629,2361377
1096629,1629014
1096629,1166187
1096629,1694201
1096629,1865322
1096629,1800572
1096629,1981641
1096629,2042806
1096629,1639418
1096629,1645972
1096629,2318409
1096629,1238332
1096629,1543094
1096629,1971555
1096629,1186597
1096629,1866673
1096629,1978804
958237,1096615
1410145,1600200
1410145,1600228
1410145,1553312
1410145,1553307
1410145,1410159
1410145,1600226
1600226,2206170
1600226,1860584
1600202,2034704
1600202,1860596
1600202,2494275
958256,1284440
958256,1030440
1600209,2036585
1166199,2337726
1166199,1868749
958223,1771384
958223,1379604
958223,1410151
958223,2104726
958223,1111351
958223,2156064
958228,1410141
958228,2072342
958228,1410204
958228,2034710
958228,1412201
958228,1529690
958228,2383988
958228,2361367
958228,1412197
958228,1860566
958228,1030414
958228,1553307
958228,1363973
958228,1424994
958228,1666113
958228,1664771
958228,1327934
958228,1692788
958228,1047943
958228,1622048
958228,2004394
958228,1083405
958228,1842474
958228,2000129
958228,2736860
958228,1858503
1284451,2806378
1284451,1859616
1284451,1860567
1860614,2437770
1860614,2415239
1860614,2696388
1030413,1286264
1030413,1774092
1030413,1345983
1030413,1114236
2034720,2361374
1030417,2134618
1030417,2041388
1030417,1096658
1030417,1234334
1030417,1166176
1030417,1286295
1030417,2261638
1030417,1557924
1030417,1247767
1030417,2386673
1030417,2173902
1030417,1747390
2034700,2072423
2034700,2721980
2034700,2034701
2034700,2361368
2034700,2644877
2034700,2664555
2034700,2361367
2034700,2526217
2034700,2361369
2034700,2382689
2034700,2632749
2034700,2494287
2034700,2557776
2034700,2632761
2034700,2361403
1166204,1410141
1166204,1410204
1166204,1553307
1166204,1763020
1166204,2000163
1166204,1666113
1166204,1412201
1166204,2107759
1166204,1640473
1166209,1410141
1166209,2382719
1166209,2110369
1166209,1858483
1166209,1363973
1166209,1424994
1166209,1412201
1166209,2400424
1166209,1666113
1166209,1860579
1166209,1664771
1410141,1553307
1410141,1622048
1410201,1543179
1410201,1851653
1410201,2305490
1410201,2493227
1410201,1553307
1410201,1860579
1410201,2670213
1410201,1754342
1410201,2450739
2644871,2797063
2644871,2797096
1284457,1631477
1284457,1631051
1860582,2072062
1860582,2184783
1860582,2801126
2361379,2816174
1096609,1939309
1096609,1422387
1096609,1600226
1096609,2206170
958257,1883654
958257,1779364
958257,1030426
958257,1096616
958257,1860571
1030439,1931432
1030439,1420405
1030439,1857378
1030439,1887293
1166208,1363892
1860605,2807730
1030436,2361376
1030436,2003485
1030436,1887293
585070,897688
585070,1529422
585070,1083365
585070,1465073
585070,1431769
585070,2567076
585070,1269924
585070,1531203
1410164,1553307
1410164,1860566
1410164,1618996
2034736,2310040
2034736,2507068
585066,1557010
585066,1166743
585066,2491057
585066,1224697
585066,2527884
585066,1240715
585066,1104980
585066,2579549
585066,1044362
1410185,1600245
1600245,2400418
1600245,2430640
1600245,2325622
1600245,1967652
1284453,1631312
2494271,2656613
2494271,2846846
1166216,1666103
1166202,2361368
1166202,1410141
1166202,1860568
1166202,1410146
1166202,2361367
1166202,1459362
1166202,1763020
1166202,1410204
1166202,1459502
1166202,1412197
1166202,1553310
1166202,1858483
1166202,1424994
1166202,1556136
1166202,1553307
1166202,1631312
1166202,1860579
1166202,1664771
1166202,1666113
1166202,1600243
1166202,1412201
1166202,2400424
1166202,2382685
1166202,1969621
1166202,2480549
1166202,1631034
1166202,1809394
1166202,2494287
1166202,1640473
1410203,1878026
1410203,2526238
1410203,1666125
1410203,2382685
1410203,2382684
1410203,1412197
1410203,1858483
1410203,1631312
1410203,1982460
1410203,2325657
1410203,1631114
1410203,2632759
2361388,2797096
2494267,2526232
2494267,2526237
2494267,2820449
1860589,2238218
2034708,2382717
2034708,2494283
2034708,2632752
2034708,2494287
2034708,2465964
2034695,2361358
2034695,2675750
2034695,2494276
2034695,2797063
2034695,2494285
2034695,2644867
2034695,2644869
2034695,2819477
1096605,1881085
1096605,1871843
1096605,1363790
1096605,2494282
1096605,1566710
1096605,1839918
1096605,1284456
1096605,2361363
1096605,1284428
1096605,2125260
1096605,2180191
1284456,1887850
1284456,1871843
1284456,1952248
1284456,2391174
1284456,1839918
1166203,1858510
1166203,1410147
1166203,1774490
1166203,2526234
1166203,2034700
1166203,1858494
1166203,2494283
1166203,2400422
1166203,2664560
1166203,2361369
1166203,2632749
1166203,2632752
1166203,1870123
1166203,1982460
1166203,2664572
1166203,2632761
1166203,2664559
1166203,1283887
1860612,2033930
2494313,2797082
2494313,2617379
2644889,2807964
2644889,2806258
958249,1107046
958249,2171550
958249,2129821
958249,1646431
958249,2102562
958249,2816289
958249,1425636
958249,1395040
1600244,1985499
2644880,2723155
1410167,1816139
1410167,1875691
1410167,1692788
1410167,2458456
1410167,2004394
1410167,2684838
1410167,1887808
2797083,2810356
502211,1374554
502211,671246
502211,939516
1860566,2644889
1860566,2034701
1860566,2361368
1860566,2072644
1860566,2034749
1860566,2399098
1860566,2632743
1860566,2632761
1166166,1410170
1166166,1553309
958263,1922172
2644881,2806475
1166211,1860572
1166211,1283889
1166211,1284460
1166211,2632749
1166211,1456550
1166211,2494283
1166211,1874592
1166211,1410174
1410192,1600235
1410192,1568246
1410192,2432960
585065,2819210
585065,1370737
585065,2427521
585065,2487099
585065,1308329
585065,950726
585065,2775457
585065,1520678
585065,1294952
585065,2337254
585065,1080584
585065,2025166
585065,1085331
585065,2448358
585065,1530510
585065,957306
585065,2486059
585065,2038509
585065,1234334
585065,2663667
585065,1124809
585065,1768921
585065,2661672
585065,1553307
585065,2025129
585065,2786829
585065,1882312
585065,2887273
585065,2597149
585065,1390664
585065,1369883
585065,1085343
585065,2635891
585065,1377465
585065,2622669
585065,1076110
585065,2568247
585065,1217771
585065,2599041
1030423,1083376
1030423,1083388
2644894,2797097
2644894,2797093
2644894,2797065
2797093,2838747
1600198,2693043
1600198,2362003
1600198,2034717
1600198,2145399
1600198,2620689
1600198,2384603
1600198,2591156
1600198,2187978
1600198,2488459
1600198,1832777
1600198,2742593
585062,1887765
585062,1083416
585062,1775454
585062,1012828
585062,2137641
585062,1538848
585062,1553697
585062,1031973
1284447,1284452
958251,2102559
958251,1030402
2034697,2494317
2034697,2827779
2034697,2827782
2034697,2435219
2361359,2494276
2361359,2797095
2361359,2494285
2361359,2491427
958254,1390512
958254,1107077
2361395,2628244
1096617,1739048
1030437,2101365
1030437,1250773
1030437,1185882
1030437,2602573
1600235,2175383
1600235,2494316
1600235,2034736
1600235,2361374
1600235,1964831
1600235,1860585
1284440,1600779
1284440,2361364
1284440,2494316
1284440,1431833
1284440,1402852
1284440,2361374
1284440,1600235
1284440,1860585
1284434,2827380
1284446,1553311
1284446,1410188
1410188,1600247
1410188,1553311
1410188,2644867
1410188,2644869
1600247,2797063
2034724,2797097
2034741,2484214
2034741,2617623
2034741,2644895
2034741,2740802
2034741,2644879
2034741,2797068
585067,1647695
585067,1860613
585067,958244
585067,1987700
585067,1410145
585067,1596049
2361365,2757409
1166192,1777988
1166192,2082019
1410193,2238020
1410193,2444495
1410193,2123810
1096635,1520625
1096635,2695727
1096635,2158840
1600236,1722102
1600236,1860608
1600236,2034626
1600236,2595205
1600236,2431004
1600236,1972863
1600236,2756926
1030414,1601549
1030414,1166204
1030414,1262575
1030414,1141591
1030414,1410141
1030414,1774496
1030414,1410204
1030414,1542097
1030414,2790995
1030414,1960619
1030414,1858496
1030414,1424994
1030414,1860566
1030414,1553307
1030414,1363973
1030414,1330381
1030414,1412201
1030414,1858503
1030414,2400424
1030414,2736616
1030414,2736618
1030414,1640473
958229,1166204
958229,1410141
958229,1809997
958229,1030414
958229,1459362
958229,1114242
958229,1556136
958229,1114230
958229,1553307
958229,1283887
958229,2736616
958229,1666118
958229,2736618
958229,1640473
1284449,1860566
1284462,2819477
1096652,1429860
1860567,2034705
1860567,2526232
1860567,2494267
1860567,2654860
1860567,2644877
1860567,2034749
1860567,2382690
1860567,2536868
1860567,2531670
1860567,2325648
1860567,2632743
1860567,2632766
1860567,2632761
1860567,2400424
1410202,2382684
1410202,2664560
1410202,1858495
958244,1860613
958244,1374572
958244,1151522
958244,2335505
958244,1506574
2644867,2644869
2644869,2644867
1096637,1135898
1284461,1429860
585077,1096647
585077,2451049
585077,1410156
585077,1030418
585077,1786528
585077,1284461
585077,1860573
1030418,1096647
1030418,1427058
1030418,1815378
1030418,1694113
1030418,2102482
1030418,2180192
2494306,2494270
1030419,1096612
1030419,1600207
1030419,1166166
1030419,1410170
1030419,2361358
1030419,2034726
1030419,1553309
1030419,1284457
1030419,2034725
1030419,2494276
1030419,2598173
1030419,2381247
1030419,1107049
1030419,2494285
1030419,2440738
1030419,1649649
1030419,2494310
1030419,2438619
1030419,2232975
1030419,1600217
1030419,2043283
1600206,2649469
1600206,2361385
1600206,2797085
1600206,1694113
1600248,2649469
1860617,2361365
1860617,2513175
1860596,2601212
2797063,2797084
1600204,1860566
1166191,1277951
1166191,1940691
1166191,2818572
1166191,2184491
1166191,2499799
1166191,1667682
1166191,2109031
1166191,2389357
1166191,2160607
1166191,2001816
1166191,1321486
1166191,2500083
1166191,2398822
1166191,1858074
1166191,1553307
1166191,2018945
1166191,2609632
1166191,2034742
1166191,2639566
1166191,2806560
1166191,2181428
1166191,2602950
1166191,1379621
1166191,2741084
1166191,2516772
1166191,2445562
1166191,2774702
1166191,1454708
1166191,2558869
2361393,2494280
2361393,2340421
1030400,1096641
1030400,1164247
1030400,1595973
1096641,1164247
1096641,2483757
1096641,1284439
1096641,1183488
1096641,1244116
1096641,1553307
1096641,1595973
1096641,1458748
1284427,2466529
1284427,2368544
1284427,2047247
1284427,2845493
1284427,2647411
1600217,1860602
1600217,2361361
1600217,1860594
1600217,2675750
1600217,2034695
1600217,2494317
1600217,2361358
1600217,2034697
1600217,2797063
1600217,1860582
1600217,2034696
1600217,2034725
1600217,2380317
1600217,2494276
1600217,2494310
1600217,2827782
1600217,2647378
1600217,2827779
1600217,1874044
1600217,2361359
1600217,2502007
1600217,2034737
1600217,2435219
1600217,2362552
1600217,2595219
1600217,2814291
1600217,2494285
1600217,2644867
1600217,1979262
1600217,2644869
1600217,2449411
1600217,1964982
1600217,2344417
1600217,2786808
1600217,2491427
1284458,1878074
1284458,2361389
1284458,1410169
1284458,2435219
1410169,2797091
1410169,2361389
1410169,1600217
1166169,1284458
1166169,1832853
1166169,1860594
1166169,2034696
1166169,2034697
1166169,2827779
1166169,2827782
1166169,2435219
1166169,1600217
1096623,1284455
1096623,1166169
1096623,1284458
1096623,1860594
1096623,1166165
1096623,2034696
1096623,2034697
1096623,2435219
1096623,2827779
1096623,2827782
1096623,1600217
1166165,1284455
1166165,1284458
1166165,2034725
1166165,2361359
1166165,2435219
1166165,1600217
1410157,1600217
1410157,2344417
2361374,2361396
2361374,2494319
2494319,2878586
1096656,1860566
1096656,1166214
1410146,1631034
1410146,1600227
1410146,1600228
1410146,2361367
1410146,1600245
1410146,1860568
1410146,1543179
1410146,2361368
1410146,1860567
1410146,1860579
1410146,1969621
1410146,2494273
1410146,2382719
1410146,1553310
1410146,1553307
1860579,2797087
1860579,2644877
1860579,2034701
1860579,2361367
1860579,2361368
1860579,2494287
1860579,2632761
1860579,2400424
2361368,2452562
2361368,2452561
2361368,2664555
2361368,2677975
2361368,2644877
2797087,2814351
958262,996491
958262,1065514
958262,1774095
958262,2142735
958262,996404
958262,2142742
958262,2142732
958262,1719997
958262,1160680
958262,1484078
958262,1860605
958262,2142738
958262,996373
958262,1105636
958262,2756917
958262,1364758
958262,2173374
2361381,2581288
2361381,2494302
2361363,2494282
1600241,2843215
1600241,2670633
2361375,2806586
1410178,1574486
1410178,2691619
1410178,2526222
1410178,2063644
1410178,1743313
1410178,1978804
1860618,2362552
1860618,2367010
958221,1410152
958221,2090318
1096624,1291282
1096624,1945175
1096624,1416955
1410152,1520702
1410152,1600203
1410152,1871580
1030441,2364342
1030441,1615520
1030441,1324188
1030441,2340351
1030441,2779720
1030441,2238825
1030441,2086902
1030441,2806434
1030441,1243838
1030441,1944034
2797074,2807400
1284439,1689159
1284439,1630279
1030411,1284442
1030411,2494274
1030411,2664555
1030411,1166203
1030411,1529689
1030411,1410146
1030411,2034700
1030411,2797087
1030411,2361367
1030411,1842473
1030411,2361368
1030411,2494287
1030411,2797060
1030411,1553310
1284466,2361374
1284466,1600212
1600212,1871580
1600203,1600212
1284429,2039341
1284429,1512749
1284429,1860566
2034721,2426799
2034721,2480504
2034721,2479798
2034721,2844290
1600227,1878074
1600227,1860566
585078,1062887
585078,2361376
585078,958226
585078,2142724
585078,1857378
585078,1030439
585078,1137566
585078,2166161
585078,1316348
585078,1378336
585078,1431484
585078,1887293
585078,1030436
585078,1707683
1410180,2238735
1410180,1859697
1410180,2186708
1410180,1944608
1410180,1632415
1410180,2458346
1410180,2649475
1410180,1600235
1410180,2077530
1410180,2034732
1410180,2439789
1410180,1632445
1410180,2578578
1096619,2034707
1096619,1166177
1096619,1779364
1096619,1647695
1096619,1166211
1096619,2494283
1096619,1186597
1096619,1860571
1096619,1410145
1166177,1364026
1166177,1600226
1166177,1692460
1166177,2206170
1166177,1410145
1166177,2440807
958259,2104363
958259,1166177
958259,1096619
958259,1030440
958259,1860571
958264,2145018
958264,1060772
958264,1707512
958264,2011169
1600213,1646216
1600213,1881115
1600213,1881110
1600213,2017910
1600213,2183640
1600213,2189038
1410195,1920871
1410195,1998084
1410195,2050988
1410195,1767617
1410195,1531085
1410195,1555409
1410195,2737505
1410195,1952274
1410195,1816130
1410195,2232851
1410195,2749430
1410195,2350040
1096662,2431240
2361380,2740859
1860564,2361390
1860564,2720790
958226,1137566
958226,1431484
958226,1887293
958226,1096629
958226,1566994
958226,1514665
958226,1284452
958226,1707683
1096627,1385304
1096627,2668266
1096627,1410147
1096627,2857255
1096627,1323656
1166213,2414892
1166213,1429901
1166213,1286257
1166213,1291409
1166213,2050967
1166213,1545195
1166213,1384064
1166213,1979164
1166213,1690295
1166213,1622221
1166213,1882491
1166213,2783841
1166213,2796268
1166213,2480010
1166213,1555999
1166213,2068846
1166213,2674872
1096630,1542880
1096630,1831972
1096630,1812822
1096630,1255247
1284470,2430788
1284470,1923979
1284470,2876812
1284470,1410164
1284470,2305263
2797094,2797062
1860592,2339621
1860592,2797063
1860592,2741659
1860592,2644871
1030399,1781836
1030399,2723152
1030399,2494269
1030399,1600198
1030399,1065879
1030399,1951435
1030399,1425168
1030399,1981971
1030399,1860578
1030399,1741589
1030399,1600197
1030399,2797096
1030399,1096606
1030399,2491281
1030399,1553312
1030399,2684302
1030399,1826155
1030399,1944340
1030399,2554893
1030399,1135842
1030399,1666131
1030399,1410151
1030399,2245407
1030399,2505763
1030399,2850279
1030399,1321500
1030399,2387361
1030399,2617327
1030399,1380268
1030399,2206171
1030399,1743313
1166183,2494322
1166183,1646326
1166183,1533847
1166183,1860600
1166183,2644880
1166183,2034718
1166183,2494284
1166183,1860578
1166183,2034713
1166183,2065013
1166183,1793284
1166183,1600197
1166183,1881869
1166183,1553312
1166183,1410151
1166183,2494277
1166183,2206171
1096616,1291187
1096616,1553730
1096616,1410145
1096626,1166165
1096626,2232975
1096626,1600217
1284426,1641689
1284426,2528723
1284426,1563072
1096615,1096657
1096615,1166168
1096615,1284463
1096615,1166188
1096615,1860616
1096615,1410184
1096615,1410155
1096615,1860586
1096615,1410156
1096615,1410157
1096615,1284435
1096615,1600219
1096615,1860603
1096615,1410150
1096615,1860623
1096615,1860575
1096615,2494274
1096615,2034695
1096615,1410172
1096615,2632758
1096615,1600226
1096615,2362552
1096615,1553307
1096615,2206170
1166188,1860616
1166188,1600220
1166188,2494274
1166188,1600217
1284463,2494274
1410155,1860586
1410155,1410184
1410155,2494274
1410155,2632749
1410155,1860571
1410184,1860571
1600208,1860601
1600208,2020525
1600208,2034711
1600208,1860592
1600208,2034720
1600208,2205725
1600208,2339621
1600208,2644871
1600208,2741659
1600208,1860590
1600208,2480504
1600208,2494285
2034699,2167003
2034699,2077533
1096620,1166171
1096620,1166168
1096620,1770097
1096620,1284435
1096620,1860586
1096620,2494274
1096620,1284428
1284437,1860586
1166168,1284463
1166168,1284437
1166168,1860616
1166168,1860586
502209,2179004
502209,1030413
502209,1745330
502209,1707014
502209,1114236
502209,513369
502209,900061
502209,1345983
1166200,1284472
1166200,1887808
1166200,1600233
1166200,2337726
1096602,1860623
1096602,1410145
1096618,2395868
1096618,1458748
1096618,2388903
2494296,2695955
2494296,2628225
2494311,2797097
1860576,2361382
1860576,2799778
1860576,2037361
1860576,2361363
1860576,2539238
1860576,2494282
1284455,2494324
1284455,1284458
1284455,2361389
1284455,2232975
1284455,1410169
1284455,2034696
1284455,1868922
1284455,1600217
1166207,1284448
1166207,2380314
1166207,2512802
1410172,1878074
1410172,2034725
1410172,1553308
502190,1389715
2361367,2807413
2361367,2362497
2361367,2557368
2361367,2536868
2361367,2494287
2361367,2654951
2361367,2638429
2361367,2638411
2361367,2821799
958230,1027754
958230,2131539
958230,1107046
958230,1031185
958230,1027714
958230,1101159
1284430,1971747
1284430,2595451
585082,1244141
585082,2384322
585082,1244142
585082,1141471
585082,2037371
585082,2177056
1410199,2797080
1410199,1732348
1030429,1860573
1030429,1284437
1030429,1141464
1030429,1030424
1860609,2039903
1410147,2034700
1410147,1692788
1410147,2004394
1410147,2632759
1410177,1860572
1410177,2699249
958236,1111402
958236,1096620
958236,1096642
958236,1030429
1166162,1410172
585069,1858497
585069,1410202
585069,1666107
585069,1410146
585069,1666113
585069,2361367
585069,2567076
585069,958235
585069,1269924
585069,2494273
585069,897688
585069,1531203
585069,1553310
585069,2361403
585069,1553697
585069,1465073
502195,585062
502195,897688
1860621,2494322
1860621,2389202
1284422,2430734
1166214,1795062
1166214,1419482
1166214,1543152
1166214,2526128
1166214,1358826
1166214,2426768
1166214,1353429
1166214,1484741
1166214,1690470
1166214,1430003
1166214,1313144
1166214,2685121
1166214,2364124
1166214,1998379
1166214,1600510
502194,513348
502194,2137641
502194,585069
502194,700205
502194,728090
502194,585062
502194,2526214
502194,1012828
502194,897688
502194,900071
502194,1116713
502194,1392065
502194,587113
1284452,1284447
1284452,1410148
1284452,1860579
1284452,1553308
2034737,2526180
2034737,2557776
2034737,2393403
2034737,2198101
2034737,2643770
2494278,2556684
585071,2179004
585071,897688
585071,1030413
585071,900061
585071,1345983
585071,958228
585071,1114236
2361369,2820442
2361369,2644877
2361369,2664560
2361369,2494283
2361369,2494287
1410198,2044594
2494293,2654964
958231,1484128
958231,1096650
1030408,2173902
1030408,1166176
1030408,2386673
585075,1096618
585075,1860586
585075,1284439
585075,1164247
585075,1689159
585075,1065879
585075,2087310
585075,1513966
585075,1458748
585075,1630279
585075,1096651
585075,2395868
585075,958244
585075,1595042
585075,958224
585075,2125634
585075,2388903
585075,1534915
1284465,1483185
1284465,1367671
1284465,1785190
1284465,1364235
1284465,1600211
1284465,2818929
1284465,1410164
1284465,1486982
1284465,1486985
1284465,1883060
1284465,1572046
1284465,2444226
1284465,1486971
1284465,1458516
1284465,2305263
1284465,1540420
1284465,2780054
1284465,2385691
1096648,1240931
1096648,1782340
1096648,1458423
1096648,2011274
1166175,1600229
1166175,1979885
1166175,1429886
1166175,2644884
1166175,1284429
1166175,1226981
1166175,2000162
1166175,2632758
1166175,1284428
1166175,1512749
1166175,1784522
1166175,1781418
1166175,1449734
1166175,2011274
2494279,2644868
1600218,2644887
1600218,2206168
1600218,2827380
1410160,1631477
1410170,1553309
1410170,2644869
1410170,2494276
1410170,2494285
1410170,2644871
1410170,1600217
1410170,1553307
2361377,2797086
1410156,1860586
2361383,2595217
2494269,2723152
2494269,2723151
502210,2435937
502210,1746789
1410148,1410186
1410148,1860579
1410148,1553308
1860603,2506036
1860603,2337501
1860603,2361405
1860603,1985499
1860603,2362552
2361396,2878586
1600232,1887808
1600232,1948333
1600232,2717186
1600232,2494308
1600232,2337726
1600232,2071299
1600232,2071074
1600232,2254184
1600232,2797067
502197,2142732
502197,1929795
502197,1096647
502197,963651
502197,958253
502197,1244747
502197,2142742
502197,2142738
502197,958262
502197,996373
502197,544274
502197,1429867
502197,2064065
502197,2165582
502197,2206123
502197,1292594
958253,1627979
2034725,2362552
