paper_id,refer_id
288666,253264
288666,653263
2398463,5215
2398463,1281239
2398463,70383
2398463,775059
2398463,2334499
2063741,1935914
2063741,1146355
2063741,1263335
2063741,1081941
2063741,775191
2063741,775126
2063741,655996
2063741,1871533
2063741,1553447
2063741,1146372
2063741,1557150
2063741,1241551
2063741,1835837
2063741,1809753
2063741,1835836
2063741,1513014
2063741,1401984
2396794,105968
2396794,1392778
2396794,879034
2396794,253302
2396794,564731
2396794,2018278
2396794,1833840
2396794,1367738
2396794,1040059
2396794,1247516
2396794,1128764
2396794,1391730
2396794,1083652
2396794,2021025
2396794,1183307
2396794,1557074
2396794,1376706
2396794,2272889
2396794,1005569
2396794,331319
2396794,1547515
2396794,1390269
2396794,1513139
2505705,1557029
2505705,1718499
2505705,944965
2505705,1442050
2505705,1281206
2505705,944937
2505705,1458202
2505705,2020568
2505705,312649
2505705,1511352
2505705,2396771
2505705,1081945
2505705,1401944
2505705,1608614
2505705,777124
2505705,1511402
2505705,1390267
2505705,1934630
2505705,1031201
2505705,2020480
2505705,2100659
2505609,2078913
170399,539425
170399,802523
170399,141346
170399,624928
170399,256783
170399,79005
1458218,553876
1458218,138861
1458218,545311
1458218,1148215
1458218,364120
1458218,364191
1458218,1009017
1458218,133172
1458218,1630746
1458218,1128768
1458218,692977
1458218,502935
1458218,345721
1458218,263481
1458218,1277791
1458218,1031181
1458218,657484
1458218,505283
1458218,860481
1458218,1026326
1458218,1193342
1458218,1321549
1458218,1267426
1458218,1277750
1458218,312647
1458218,144499
1458218,1414335
2661917,599361
2661917,1342707
2661917,2070629
956924,658120
956924,1287426
956924,243278
956924,944738
956924,144547
956924,1622834
956924,288651
956924,775120
956924,92131
956924,658145
956924,775122
956924,280872
956924,302744
956924,299104
956924,383974
956924,290961
956924,649711
956924,133177
956924,258537
956924,275505
956924,347732
956924,160691
956924,312647
956924,657137
2063974,1687731
2063974,335420
2063974,1007702
2063974,872825
2063974,1807232
2063974,602266
2063974,335432
2063974,1251264
2063974,1454166
2063974,2020442
2063974,1899626
2063994,1622416
2063994,1873853
2063994,1858119
2063994,1118704
2063994,1699690
2063994,1870692
2063994,1610137
2063994,1073153
2063994,1105888
2661830,1328968
2661830,1921076
2662053,875027
2662053,1426122
2662053,297941
2662053,1963488
2662053,988752
2662053,1616557
2662053,346290
2662053,1341547
2662053,1557049
2662053,2063747
2662053,1778677
2662053,2422052
2662053,2118246
2662053,1772751
2662053,1081893
2662053,1835873
2662053,874988
2662053,1953879
2662053,875028
2662053,561620
2505754,98741
2505754,1164209
2505754,2021024
2505754,1453895
2505754,1066277
2505754,1749537
2505754,1453935
2505754,1018328
2505754,872823
2505754,1083747
2505754,1622491
2505754,357777
2505754,1285906
2505754,878960
2505754,2074047
2505754,1376685
2505754,1376686
2505754,1164143
2505754,1989411
2505754,628114
2505754,1783863
2505754,1553332
2505754,1880176
2505754,1989376
2505754,1164193
2505754,1325858
2505754,1547241
2505754,1453896
1646062,1453895
1646062,1129869
1646062,170075
1646062,1287389
1646062,1066213
1646062,872823
1646062,1183719
1646062,1285906
1646062,1325875
1646062,878960
1646062,1376685
1646062,1342420
1646062,671334
1646062,2096606
1646062,1783863
1646062,1498916
1646062,1376641
1646062,1399393
1646062,1353406
1646062,1553332
1646062,1516437
1646062,1547287
1646062,1164193
1646062,978115
1646062,1325858
1646062,1547241
1646062,1112786
1646062,1066200
1646062,1516439
1646062,1376698
1646062,1547372
2063826,1129890
2063826,303983
2063826,1164209
2063826,1066175
2063826,1066277
2063826,1083747
2063826,1709573
2063826,1325890
2063826,1285906
2063826,1376940
2063826,1066176
2063826,1376686
2063826,1807202
2063826,627460
2063826,1453896
2063826,1093385
2063826,1024527
1458339,1758136
1458339,1129926
1458339,1325886
1458339,872814
1458339,1783881
2661905,384007
2661905,2567985
2661905,2122557
2661905,372165
2661905,2010035
2661905,383970
2661905,1557075
2661905,215358
2661905,956951
2661905,2458267
2661905,2609561
2661905,2623650
2661905,1935877
2661905,1996936
2661905,1920978
2661905,2505701
2661905,584881
2661905,2260692
2661905,660812
2661905,1935930
2661905,1969847
2661905,2318228
2661905,2222499
2063821,1966885
2063821,1871517
2063821,1162264
2063821,1142516
2063821,1864740
2063821,861185
2063821,1772734
2063821,1121983
2063821,1391730
2063821,1315455
2063821,2143418
2063821,1772757
2063821,1687642
2063821,1390423
2063821,1772788
1871693,1070751
1871693,1644384
1871693,1484453
1871693,1031252
1871693,1632402
1871693,1731540
1871693,1502666
1871693,1810628
1871693,1458112
2398492,1557072
2398492,1935863
2398492,1864746
2398492,1871693
2398492,1753503
2398492,2020476
2398492,2009984
2398492,2020485
2398492,1978974
2398492,2021857
2398492,1835896
2398492,1810628
2398492,2187882
2398635,1007735
2398635,1007735
2398635,1007735
2398635,1622416
2398635,1248548
2398635,1454226
2398635,2141297
2398635,2034122
2398635,757340
2398635,2189033
2398635,2188836
2398635,1656749
2398635,1273614
2398635,1205860
2398635,1143974
2398635,1905559
2662015,1661637
2662015,944013
2662015,2002491
2662015,2505574
2662015,1963456
2063928,1316791
2063928,1164143
2063928,1547253
2063928,1807176
1646189,1148177
1646189,1367505
1646189,956866
1646189,1458280
1646189,1458095
1646189,775067
1646189,1076063
1646189,1599174
1646189,362979
1646189,188559
1646189,1031192
2505529,2063870
2505529,2037383
2505529,1871702
2505529,2187879
2505529,1857763
2505529,1864368
2505529,2009945
2505529,2070550
2505529,1899502
2505529,1547131
2505529,2472904
2505529,2063640
2505529,2187868
2505529,1557091
2505529,584093
2505529,2339563
2505529,2370243
2505529,2307648
2505529,1963276
2505529,1367533
2505605,2357409
2505605,582418
2505605,2181190
2505605,1795555
2505605,2339693
2505605,1009050
2505605,1871542
2505605,2411662
2505605,2055669
2505605,1148257
2505605,2405790
956972,297827
956972,775126
956972,245123
956972,1034693
956972,775059
956972,613677
956972,576628
319961,276330
319961,29361
319961,6448
319961,271078
319961,267666
319961,335553
319961,727702
319961,288641
319961,321811
319961,102698
266912,857576
266912,159144
266912,4080
266912,857579
266912,323905
1651317,1078861
1651317,1281481
1651317,1190252
2507818,1537602
2507818,1718537
2507818,1871503
2507818,1731354
2507818,1044732
2662005,2034095
2662005,1944594
2662005,1341561
2662005,2391000
2662005,2414430
2662005,2184437
2662005,1597269
2662005,2380844
2662005,2002492
2662005,1935932
2662005,1873855
2662005,1687914
2662005,1646003
2662005,2505569
2662005,2390475
2662005,2035717
2662005,2484166
2662005,1242596
2662005,1871739
2662005,2010006
2662005,2396863
2662005,1454712
2662005,2145595
2662005,2000518
2662005,1220299
2662005,1890713
2662005,1367513
2662005,1220619
2662005,1935863
2662005,1996934
2662005,1870664
2662006,1055598
2662006,956807
2662006,2562599
2662006,1731356
2662006,2533625
2662006,740658
2662006,276334
2662006,948227
2662006,1007150
2662006,956918
2662006,762473
2662006,1557077
2662006,1005345
2662006,2135476
2662006,1514516
2662006,1287400
2662006,2488466
2662006,2131596
2662006,3165
2662006,1723936
320013,627892
320013,627372
320013,152611
320013,128764
320013,59276
320013,3325
320013,582099
320013,263872
320052,656208
320052,671014
320052,673148
320052,703318
320052,263677
1871557,1326563
1871557,1572047
1871557,1099671
1871557,1526729
1871557,352889
1871557,1718961
1871557,1014073
1871557,345545
1871557,1242759
1871557,1341560
1871557,1871669
1871557,1610135
1871557,1220618
170469,311
170469,654823
170469,9753
1646157,1406369
1646157,2106167
1646157,1316780
1646157,671129
1646157,1325883
1646157,1031264
1646157,2164539
1646157,1282482
288649,129687
288649,243276
288649,52121
288649,54260
288649,135244
2505706,1277747
2505706,2009998
2505706,1009000
2505706,1390377
2505706,1148200
2505706,2009932
2505706,2316980
2505706,1533735
2505706,2348471
2505706,2458268
2505706,2491750
2505706,2484177
2505706,1183671
2505706,188561
2505706,576628
2505706,241308
2505706,1963461
2505706,1075114
2505706,1390437
2505706,2389717
2507874,564429
2507874,2009932
2507874,1226381
2507874,2348471
2507874,2484177
2507874,2458268
2507874,1183671
2507874,1963461
2507874,1793285
2507874,2389717
2661958,1498766
2661958,291025
2661958,1855038
2661958,564429
2661958,2009932
2661958,1226381
2661958,2348471
2661958,2458268
2661958,2491750
2661958,2507874
2661958,1183671
2661958,1039766
2661958,243272
2661958,1772780
2661958,1871586
2661958,1963461
2661958,125188
2661958,1793285
2661958,2128383
319957,980856
319957,220012
319957,163718
319957,321519
319957,215333
319957,980963
319957,926250
319957,974599
319957,295897
319957,928529
319957,215334
319957,188550
319957,81789
319957,152181
319957,122894
319957,63601
319957,256282
319957,548361
1871485,347732
1871485,1291245
1871485,1180727
1871485,2324082
1871485,1234635
1871485,1181742
1871485,2089865
1871485,1143867
1871485,670013
1871485,1666541
1871485,2219562
1871485,1248595
1871485,1442100
1871485,1421705
1871485,1414238
1871485,1416934
1871485,1099591
1871485,1031186
1871485,1248606
1871485,1159294
1871485,944962
1871485,1148022
1871485,1625388
1871485,1428385
1871485,954544
1871485,1578657
1871485,539444
1871485,375530
1871485,211359
1871485,1646018
1871485,582418
2063601,1572022
2063601,384007
2063601,188554
2063601,204464
2063601,270626
2063601,712093
2063601,1629099
2063601,1646249
2063601,1101339
2063601,2101256
2063601,1148197
2063601,1793318
2063601,1835508
2063601,148185
2063601,584881
2063601,1996908
2063601,337870
2063601,1763677
2063601,2137407
2063601,1148228
2398517,1180764
2398517,1143968
2398517,1399435
2398517,1444400
2398517,1459577
2398517,1263420
2398517,1896446
2398517,1453378
2398517,1478199
2398517,2072019
1646230,1785216
1646230,1625705
1646230,1642459
1646230,1547208
1646230,630575
1646230,152181
1646230,54260
1646230,1205860
1646230,1321449
1646003,1361685
1646003,944937
1646003,1220620
1646003,1610124
1646003,312649
1646003,1273132
1646003,1220555
1646003,1143917
1646003,1242596
1646003,1218990
1646003,1118704
1646003,275705
1646003,1367513
1646003,1073153
1646003,1143967
1646003,1099714
1646003,1613733
2389660,170072
2389660,1791608
2389660,253327
2389660,1458124
2389660,89095
2389660,1972541
2389660,347167
2389660,1442064
2389660,1150430
2389660,1677065
2389660,2034130
2389660,952125
2389660,2118280
2389660,1835922
2389660,311445
2389660,1281246
2389660,642922
2389660,1025077
2389660,775053
2389660,1402008
2389660,1014088
2389660,1644876
2389660,1851867
2389660,844811
2389660,1234271
2389660,1676998
2662019,1613734
2662019,944937
2662019,1795124
2662019,1870663
2662019,1858121
2662019,1014073
2662019,1935932
2662019,1646003
2662019,1963456
2662019,1763722
2662019,2388142
2662019,1150487
2662019,1218990
2662019,1118704
2662019,2075287
2662019,1073153
2662019,1687913
2662019,2132112
2662019,1105598
2662019,2398539
2662019,1580003
2662019,1870760
2662019,1858796
2662019,1870664
2398736,1793347
2398736,1572085
2398736,1599300
2398736,1944737
2398736,2128352
2398736,2122557
2398736,2010147
956886,1073020
956886,1117857
956886,1118726
956886,384024
956886,295725
956886,290605
956886,1072270
956886,1118992
956886,666145
956886,925772
956886,371973
956886,766119
956886,301191
2505607,2021022
2505607,956769
2505607,1281239
2505607,1241551
2505607,1693270
1458333,672836
1458333,1188179
1458333,502564
1458333,719094
1458333,1159293
1646185,553876
1646185,1242590
1646185,313077
1646185,1458199
1646185,42779
1646185,775126
1646185,324140
1646185,956972
1646185,1249065
1646185,782107
1646185,1390409
1646185,63601
2396787,772262
2396787,1326028
2396787,1871741
2396787,1390377
2396787,1963500
2396787,1989391
2396787,1835616
2396787,1988577
2396787,2009984
2396787,1864746
2396787,1247720
2396787,861114
2396787,1014078
2396787,1772751
2396787,1557075
2396787,1289268
2396787,2010142
2396787,956951
2396787,1379620
2396787,1996936
2396787,1807306
2396787,1081895
2396787,1016919
2396787,660812
2396787,1772777
2396787,1958878
2396787,1873892
2396787,351611
2396787,1996913
2396787,1935842
2396787,1390387
2396787,1572075
2396787,1390384
2396787,1571954
2396787,2010016
2396787,1625563
2396787,1498839
2063889,1273513
2063889,1871679
2063889,1618304
2507843,1454712
2507843,1667681
2507843,1772767
2507843,2498786
2507843,2391021
2507843,2238682
2662071,1454712
2662071,1667681
2662071,2391021
2662071,1632477
2662071,1772767
2662071,1281218
2662071,2498786
2662071,2433449
2662071,1401928
2662071,2283639
2662071,2547925
2662071,2238682
2662071,1557765
2662071,130401
2662071,1118704
2662071,2326469
2662071,649721
2662071,1610122
2662071,1961199
1871679,1618304
1871679,1390306
2661932,1618304
2661932,1273513
2661932,1390306
2661932,1277790
2661932,2150055
238470,170080
238470,140617
238470,130341
238470,319745
238470,76906
238470,32219
238470,654153
238470,672819
266891,652239
266891,673155
266891,673157
266891,602266
266891,115807
266891,238500
266891,655574
266891,653263
238500,652239
238500,673155
238500,673157
238500,223843
238500,356776
238500,695453
238500,642852
238500,602266
238500,757696
238500,115807
238500,655574
238500,653263
238500,655127
238500,151098
1099691,672850
1099691,765854
1099691,98741
1099691,719080
1099691,352963
1099691,602266
1099691,1057497
1099691,304002
1099691,627893
1099691,747102
1099691,375566
1099691,1315504
1099691,304011
1099691,543638
1099691,620987
1099691,679492
1099691,974145
1099691,335449
1099691,1315487
1099691,335427
1099691,671636
1099691,653301
1099691,719093
1099691,1315519
1099691,237705
1099691,719071
1099691,695617
1099691,584860
1458289,1150409
1458289,1135810
1458289,1150476
1458289,1367590
1458289,1148214
1458289,988715
1458289,1277825
2063727,1118704
2063727,1610094
2063727,2074196
2063727,1870761
2063727,1858795
2063727,1073153
2063727,1687913
2063727,1539436
2063727,1321590
2063727,1533760
2398469,778824
2398469,972455
2398469,979640
2398469,1014073
2398469,991328
2398469,749226
2398469,972474
2398469,1367627
2398469,721121
2396805,1738952
2396805,1325956
2396805,2035119
2396805,1247574
2396805,805047
2396805,2005587
2396805,1920986
2396805,1920901
2396805,1129898
2396805,2032421
2396805,1807264
2396805,1453899
2396805,543620
2396805,321925
2396805,1007607
2396805,1066244
2396805,1687631
2396805,1516385
2396805,2310415
2396805,1687727
2063805,1370949
2063805,1142488
2063805,1066204
2063805,872814
2063805,1164192
2063805,1553328
2063805,2005678
2063805,1397804
2398482,1242575
2398482,1572033
2398482,2144506
2398482,1526802
2398482,1367646
2398482,988738
2398482,963774
2398482,1557067
2398482,1639745
2398482,1401944
2398482,1644874
2398482,1608614
2398482,2009937
2398482,1571978
2398482,1639720
2398482,2074001
2398482,1639794
2398482,192905
2398482,372071
2398482,1995976
2398482,1148258
2398482,2009961
319979,263791
319979,215328
319979,290976
319979,253299
319979,320252
319979,77013
319979,759510
1871620,1547146
1871620,1525743
1871620,1453895
1871620,1646037
1871620,1425184
1871620,1453935
1871620,1516438
1871620,1316765
1871620,1783863
1871620,872825
1871620,1646028
2507813,1251264
2507813,1846261
2507813,2014816
2507813,1687568
2507813,1687609
2507813,2409204
2507813,2038928
2507813,1739056
2507813,275492
1458318,170072
1458318,234289
1458318,595578
1458318,981882
1458318,981684
1031283,384024
1031283,564428
1031283,1075099
1031283,1075097
1031283,1073456
1031283,1072270
1031283,1219062
1031283,1073467
1031283,1075289
1031283,1073092
1031283,1073512
1031283,1118721
1031283,981745
2662013,2057067
2662013,2413525
2662013,2413543
2662013,1795555
2662013,1529944
2662013,1888214
2662013,2229157
2662013,2305457
2662013,1273644
191305,57330
191305,38748
191305,120331
191305,117977
191305,509414
191305,47727
191305,2043
191305,88906
191305,97956
191305,171634
191305,655132
191305,38817
191305,28747
1645987,1134277
1645987,1148177
1645987,281253
1645987,944937
1645987,1321537
1645987,1263333
1645987,331405
1645987,1059982
1645987,858989
1645987,312649
1645987,1547447
1645987,582418
1645987,775067
1645987,324140
1645987,358934
1645987,383970
1645987,1148204
1645987,503108
1458368,299105
1458368,1205860
1458368,657137
584854,215380
584854,312681
584854,188589
584854,894937
584854,160695
584854,258561
584854,369409
584854,383970
584854,383972
584854,564408
584854,312680
584854,696671
584854,291008
584854,160693
584854,219496
584854,312698
584854,125355
584854,384019
584854,204459
2513174,944937
2513174,2245351
2513174,1706573
2513174,2078186
2513174,655813
2513174,2512426
2513174,2456506
2513174,1944699
2513174,2009976
2513174,2389716
2396818,1350664
2396818,354398
2396818,1461968
2396818,1248548
2396818,1655230
2396818,1511376
2396818,1835905
2396818,694954
2396818,276320
2396818,2063762
2396818,1193316
2396818,1150445
2396818,1409621
2512426,2078186
2512426,2132938
2512426,1571966
2512426,2456506
2512426,1599194
2512426,2009976
1099644,312680
1099644,383972
1099644,1009026
1183778,1056041
1183778,949654
1183778,774843
1183778,632834
1183778,1106568
584807,253355
584807,16861
584807,725930
584807,233364
584807,375561
584807,223817
584807,628259
584807,679605
584807,253277
584807,853922
584807,335393
584807,756333
584807,223848
1871707,944937
1871707,1263335
1871707,1784823
1871707,775191
1871707,192905
1871707,1553515
1871707,1454031
1871707,1060754
2063701,1180635
2063701,655813
2063701,2147177
2063701,1015337
2063701,1934612
2063701,211359
2063701,2073934
2063593,775192
2063593,1062768
2063593,297827
2063593,1367558
2063593,313121
2063593,297835
2063593,1325897
2063593,1572041
2063593,324140
2063593,1772753
2063593,1031117
2063593,1734789
2063593,1060805
2063593,1341535
2063593,1095875
2063593,1148223
2063593,1390413
1645958,821158
1645958,283739
1645958,502638
1645958,776346
1645958,775242
1645958,1133070
1645958,376110
1645958,998601
1645958,1263221
2512407,1785216
2512407,2491775
2512407,1390394
2512407,2002618
2512407,1321475
2512407,1242667
2512407,1571954
2398551,1148181
2398551,1881096
2398551,1012297
2398551,1277956
2398551,655813
2398551,383972
2398551,2063588
2398551,1148312
2398551,291008
2398551,1498845
2398551,1458232
2398551,944964
2398551,384019
2398551,502654
2063588,879013
2063588,1571997
2063588,1183686
2063588,1277985
2063588,1148181
2063588,1458148
2063588,1763736
2063588,1871699
2063588,1559797
2063588,1076116
2063588,1148193
2063588,1148297
2063588,1450931
2063588,1012297
2063588,1315524
2063588,1287427
2063588,1835566
2063588,1277956
2063588,1516406
2063588,1376706
2063588,1858817
2063588,1148312
2063588,1394399
2063588,311445
2063588,1646286
2063588,1458232
2063588,362979
2063588,539927
2063588,2128410
1871578,1135869
1871578,1563842
1871578,550737
1871578,1119747
1871578,753378
1871578,219701
1871578,1242602
1871578,1487696
1871578,1444396
1871578,1367589
1871578,1291279
1871578,1281489
1871578,1526796
1871578,1229195
1871578,1459355
1871578,1526814
1871578,312679
1871578,630709
1871578,988715
1871578,981684
584864,827932
584864,2219214
584864,858197
584864,1259164
584864,92131
584864,215273
584864,2219199
584864,354520
584864,847272
584864,1515188
584864,502670
584864,852288
584864,788216
584864,1258649
584864,614634
584864,319473
584864,1256601
584864,839391
584864,614724
584864,1258092
1646238,98741
1646238,593463
1646238,1961199
1646238,654955
1646238,1180712
238484,66509
238484,654962
238484,45073
238484,319588
238484,158895
238484,130342
238484,63320
238484,1625955
238484,1625953
238484,575523
238484,219748
238484,130883
238484,671456
238484,93527
1183755,1060752
1183755,1135835
2505584,1015424
2505584,599683
2505584,944944
2505584,944801
2505584,1248629
2505584,1248690
2505584,1859921
2505584,599663
2505584,218929
2505584,1795128
2505584,657464
2505584,1403070
2505584,1693259
2505584,2021033
2505584,1005334
2505584,2063927
2505584,1005343
2505584,1625435
2505584,1399918
2505584,1756036
2505584,1481236
2505584,326408
2505584,211359
2505584,299099
2398630,1403906
2398630,1835873
2398630,1376661
2398630,2020566
2398630,214771
2398630,1934516
2505639,2181199
2505639,1608614
2505639,2348524
2505639,2488457
2505639,2187868
2505639,2370421
2505639,2472550
2505639,2411620
2505639,2009962
2505639,2189732
2661939,2009965
2661939,1148175
2661939,1753333
2661939,1148238
2661939,2128363
2661939,564429
2661939,1835458
2661939,1059982
2661939,2010133
2661939,1009057
2661939,1125636
2661939,2009922
2661939,1453384
2661939,2348314
2661939,1835457
2661939,1920355
2661939,1835645
2661939,2655906
2661939,1063154
2661939,1645967
2661939,1183659
2661939,1076044
2661939,2063757
2398434,2009965
2398434,1753333
2398434,1148238
2398434,2128363
2398434,564429
2398434,2010133
2398434,1835458
2398434,1059982
2398434,1487576
2398434,1125636
2398434,2009922
2398434,1453384
2398434,1816134
2398434,1920355
2398434,1835645
2398434,1487578
2398434,1183659
2398434,1645967
2398600,1164206
2398600,1242591
2398600,170075
2398600,1129865
2398600,2311910
2398600,1547307
2398600,602266
2398600,1206056
2398600,253340
2398600,2078340
2398600,2310358
2398600,233337
2398600,233338
2398600,1453957
2063927,599663
2063927,218929
2063927,1946465
2063927,1005334
2662045,1577078
2662045,1558510
2662045,2022879
2662045,2144045
2662045,1234635
2662045,1656278
2505569,340671
2505569,279962
2505569,944813
2505569,1753504
2505569,2063728
2505569,1656278
2505569,1597269
2505569,657646
2505569,2093923
2505569,2124371
2505569,1873855
2505569,2283707
2505569,2390582
2505569,1858724
2505569,2283708
2505569,2390572
2505569,2346682
2505569,354805
2505569,1772767
2505569,1454712
2505569,1952360
2505569,1073153
2505569,2326464
2505569,1687913
2505569,2018959
1458211,360855
1458211,682242
1458211,359859
1458211,372182
1458211,1242753
1458211,1242590
1458211,1321473
1458211,1231155
1458211,1013438
1458211,1135817
1458211,1135794
1458211,1039864
1458211,1135813
1646035,1148177
1646035,1148175
1646035,1277775
1646035,1102363
1646035,1341545
1646035,1390392
1646035,2111673
1646035,1125859
1646035,1526712
1646035,1498818
1646035,1248551
1646035,582418
1646035,775191
1646035,775067
1646035,1076063
1646035,1229181
1646035,567526
1646035,1081899
1646035,1281254
1646035,1793349
1646035,1076111
1646035,1057322
1646035,1390382
2661852,2197145
2661852,2344397
2661852,1938277
2661852,1796408
2661852,1402008
2661852,2350040
2661852,1229181
2661852,2029110
2661852,1864761
1099601,879013
1099601,613163
1099601,1287427
1099601,673469
1099601,604070
2063999,1073153
2063999,1118704
2063999,1454712
2063999,1690244
2505650,346311
2505650,331405
2505650,342498
2505650,2208310
2505650,792555
2505650,1127134
2505650,1055778
2505650,1059470
2505650,1190282
2505650,2002766
2505650,1720023
2505650,1234734
2505650,1277787
2505650,1242576
2505650,1753333
2505650,792552
1458255,593463
1458255,990845
1458255,840294
1458255,877621
1458255,1062838
1458255,655813
1458255,1255193
1458255,2100633
1458255,1034746
1458255,860479
1458255,685491
1458255,511478
1458255,736657
1458255,877620
1458255,1028854
1458255,649714
1645971,375571
1645971,2118059
1645971,879022
1645971,564727
1645971,1141386
1645971,1376687
1645971,2086908
1645971,1325859
1645971,30395
1645971,1547441
1645971,1083618
1645971,1294383
1645971,1287425
1645971,523959
1645971,1265570
1645971,1054080
354831,258585
354831,304224
354831,215328
354831,129687
354831,673294
354831,670994
354831,552326
354831,203067
354831,628293
354831,671185
354831,793818
354831,54260
354831,576628
354831,243206
354831,215357
354831,195713
2505678,2396867
2505678,1277802
2505678,1690247
2505678,1073449
2505678,1219885
2505678,2481756
2505678,299104
2505678,1277801
2505678,1073154
2505678,1076115
2505678,1119321
2505678,2063632
2063590,1772692
2063590,290972
2063590,1367505
2063590,792552
2063590,383999
2063590,1687665
2063590,1132872
2063590,1014071
2063590,1066291
2063590,1315483
2063590,1083761
2063590,1351372
2063590,299104
2063590,372180
2063590,2104788
2063590,860449
2063590,324140
2063590,564383
2063590,1060804
2063590,2111299
2063590,672025
2063590,988675
2063590,1963416
2063590,1007582
238503,62756
238503,588070
238503,94387
238503,38758
238503,38743
238503,5039
238503,627577
238503,89297
238503,653857
238503,318586
238503,588037
238503,16886
238503,588071
238503,325408
238503,57035
238503,653230
238503,126483
238503,655266
221340,130561
221340,654795
221340,191306
221340,125845
221340,115795
221340,562175
221340,96604
221340,130560
354860,253293
354860,253266
354860,598701
354860,628010
354860,1267426
2396773,672836
2396773,1687069
2396773,635446
2396773,1132958
2396773,1275097
2396773,954525
2396773,1274330
2396773,2130589
2396773,2080927
2396773,1321949
2396773,1089839
2396773,2140923
2396773,1401751
2396773,2118181
2396773,1835839
2396773,2118213
2396773,628066
2398544,1138159
2398544,1706571
2398544,384024
2398544,1855041
2398544,2145596
2398544,992154
2398544,973894
2398544,219748
2398544,1072395
2398544,1073064
2398544,1978669
2398544,1887391
2398544,1403162
2398544,1113910
2398544,1613727
2398544,1870764
2398544,1095618
2398544,345577
191287,137101
191287,66952
191287,60330
191287,130456
191287,130342
191287,672644
191287,13676
191287,49347
191287,112205
1031216,253355
1031216,16861
1031216,1042049
1031216,304216
1031216,584807
1031216,335393
1031216,223848
2398647,2149534
2398647,1961199
2398647,988739
2398647,2009975
2398647,1557152
2398647,1871447
2398647,1963457
2398647,1855462
2398647,1526735
2398647,1060761
2398647,1150457
502670,827932
502670,858197
502670,297251
502670,215273
502670,288668
502670,847272
502670,852288
502670,614634
502670,244139
502670,272716
502670,614724
2063838,1490771
2063838,1935845
2063838,1871569
2063838,1557048
2063838,1442794
2063838,1159475
2063838,1232727
2063838,1248693
2063838,1718519
2063838,1557098
2063838,1367586
2063838,1557109
2063838,2036038
2063838,1835853
2063838,1526745
2505549,944937
2505549,2073968
2505549,1180859
2505549,2337062
2505549,2020472
2505549,1388130
2505549,2408740
2505549,2339605
1871467,1401897
1871467,1557044
1871467,1835934
1871467,1401914
1871467,1273526
1871467,502525
1871467,1242635
1871467,1718518
1871467,988739
1871467,988727
1871467,511513
1871467,956769
1871467,32937
1871467,1401945
1871467,1772752
1871467,1401957
1871467,775057
1871467,1557102
1871467,1367586
1871467,1516426
1871467,1557107
1871467,1557108
1871467,1557109
1871467,1772790
1871467,1557120
1871467,1402012
1871467,1557128
2661862,276781
2661862,276876
2661862,1855013
2661862,2339693
2661862,2212354
2661862,1807184
2661862,1376661
2661862,2233262
2661862,2467799
2661862,1376675
2396848,1070751
2396848,1687713
2396848,1864733
2396848,944937
2396848,2074100
2396848,2074100
2396848,502748
2396848,138867
2396848,963774
2396848,1768221
2396848,2339693
2396848,962428
2396848,289511
2396848,336662
2396848,1241878
2396848,1366378
2396848,192905
2396848,1036902
2396848,372071
2396848,1722966
2396848,2348373
2396848,1146531
1321577,2073819
266908,655125
266908,655456
266908,655434
266908,672834
266908,582400
266908,655593
266908,756653
266908,671813
266908,582099
266908,42203
266908,655113
266908,673154
354807,671172
354807,754420
354807,170066
354807,853923
354807,552208
2398521,1887371
2398521,1572070
2398521,607620
2398521,1620248
2398521,1642461
2398521,1597395
2398521,1625535
2398521,1622728
2398521,1390367
2398521,1557066
2398521,311445
2398521,1793338
2398521,559923
2398521,253506
2398521,1735498
1645974,1228271
1645974,650237
1645974,1007581
1645974,1083636
1645974,1547463
1645974,1326039
1645974,2157628
1645974,1376651
1645974,860482
1645974,860525
1645974,1099559
1645974,1009010
1645974,1247518
1645974,1453956
1645974,1321952
1645974,2102531
1645974,2157612
1645974,1164156
1871603,1611915
1871603,1611920
2505552,2324377
2505552,312198
2505552,1871716
2505552,2039170
2505552,1772735
2505552,1871469
2505552,1153549
2505552,1247546
2505552,1772755
2505552,1171905
2505552,2187883
2505552,2511982
2505552,1835920
2505552,1183166
2505552,628263
2505552,1363941
2505552,2003509
2505552,2063951
2505552,1347785
2505552,2310309
2505552,878994
2505552,2036814
2505552,2129572
2505552,1117998
2505552,2483682
2505552,584860
1183748,1316791
1183748,2118025
1183748,1083723
1871653,1390567
1871653,1394399
1871653,2091636
1871653,364120
2662002,1070751
2662002,2424348
2662002,1242610
2662002,2609593
2662002,1511352
2662002,1553429
2662002,1553431
2662002,1608614
2662002,2310356
2662002,2487673
2662002,1511402
2662002,2020470
2662002,1795167
2662002,372071
2662002,2020575
2662002,2525357
2662002,2009962
2662002,1869861
2662002,2487608
2662002,2339561
2662002,2484030
2662002,2525339
2662002,1772795
2389679,1030325
2389679,1576148
2389679,1951004
2389679,1181724
2505731,1807218
2505731,2247610
2505731,1376629
2505731,2260942
2505731,37186
2505731,1129935
2505731,1921080
2505731,1547269
2063716,1371161
2063716,1497804
2063716,599622
2063716,1404299
2063716,129837
2063716,954544
2063716,1657492
2063716,1044711
2063716,944968
2063716,1159343
2063716,331105
2063716,1931243
2063716,142034
2063716,628862
2063716,1716059
